"Time (UTC)","Google (Search)","Telescope (# Unique Source IPs)","BGP (#Visible /24s)","Active Probing (#/24s Up)"
"2022-09-06 14:45:00",,36.7816091954023,99.3472556067656,98.87860568803622
"2022-09-06 15:00:00",47.04254488108391,35.874168179068356,99.3472556067656,99.084645004391
"2022-09-06 15:15:00",,36.206896551724135,99.3472556067656,99.06100114841585
"2022-09-06 15:30:00",49.029299593441074,36.7211131276467,99.3472556067656,98.91913801256503
"2022-09-06 15:45:00",,38.294010889292196,99.3472556067656,99.04749037357293
"2022-09-06 16:00:00",51.97694960803702,35.81367211131277,99.3472556067656,98.98669188677971
"2022-09-06 16:15:00",,33.7870538415003,99.3472556067656,98.83131797608593
"2022-09-06 16:30:00",57.4425255578513,33.18209316394435,99.3472556067656,98.96980341822604
"2022-09-06 16:45:00",,32.062915910465826,99.3472556067656,99.31770587043167
"2022-09-06 17:00:00",59.62938209568884,34.996975196612226,99.3472556067656,99.21637505910964
"2022-09-06 17:15:00",,33.21234119782214,99.3472556067656,98.83131797608593
"2022-09-06 17:30:00",61.55622326163102,33.69630973986691,99.3472556067656,99.19610889684523
"2022-09-06 17:45:00",,34.84573502722323,99.3472556067656,99.01371343646558
"2022-09-06 18:00:00",64.10516646247547,32.516636418632785,99.3472556067656,98.83131797608593
"2022-09-06 18:15:00",,32.45614035087719,99.3472556067656,98.78403026413565
"2022-09-06 18:30:00",68.71945515723993,32.698124621899574,99.3472556067656,98.80429642640006
"2022-09-06 18:45:00",,32.18390804597701,99.34652053425069,98.92589339998649
"2022-09-06 19:00:00",69.64055333431735,27.8886872353297,99.3450503892209,98.76714179558198
"2022-09-06 19:15:00",,1.966122202056866,99.3450503892209,98.43275011821927
"2022-09-06 19:30:00",66.7498257384055,11.7664851784634,99.3450503892209,98.32128622576505
"2022-09-06 19:45:00",,31.790683605565633,99.3450503892209,98.39897318111194
"2022-09-06 20:00:00",63.16782468713479,34.785238959467634,99.3450503892209,98.1591569276498
"2022-09-06 20:15:00",,32.81911675741077,99.3450503892209,98.09498074714584
"2022-09-06 20:30:00",58.12585471328814,32.093163944343615,99.34284517167619,97.59508207795717
"2022-09-06 20:45:00",,32.3956442831216,99.34284517167619,97.23029115719787
"2022-09-06 21:00:00",53.2048908379381,35.60193587416818,99.34284517167619,97.2134026886442
"2022-09-06 21:15:00",,35.78342407743496,99.34284517167619,96.770924812538
"2022-09-06 21:30:00",48.10882168859731,35.78342407743496,99.34284517167619,96.64595014524083
"2022-09-06 21:45:00",,36.08590441621294,99.34284517167619,96.48044315341485
"2022-09-06 22:00:00",41.63636216601779,36.41863278886872,99.34284517167619,96.39600081064648
"2022-09-06 22:15:00",,37.14458560193587,99.34284517167619,96.01432142133352
"2022-09-06 22:30:00",33.70995826118173,34.089534180278285,99.34284517167619,96.01769911504425
"2022-09-06 22:45:00",,38.41500302480339,99.34284517167619,95.372559616294
"2022-09-06 23:00:00",26.570896326218836,37.719298245614034,99.34284517167619,95.23069648044316
"2022-09-06 23:15:00",,38.626739261947975,99.34284517167619,94.95372559616294
"2022-09-06 23:30:00",20.869350632664293,37.26557773744707,99.34284517167619,94.68351009930419
"2022-09-06 23:45:00",,37.295825771324864,99.34284517167619,94.36600689049517
"2022-09-07 00:00:00",16.79411210800228,36.17664851784634,99.34284517167619,93.99783827602512
"2022-09-07 00:15:00",,37.99153055051422,99.34284517167619,93.55536039991892
"2022-09-07 00:30:00",13.460915478894735,39.473684210526315,99.34284517167619,93.43714112004324
"2022-09-07 00:45:00",,38.83847549909255,99.34284517167619,93.48780652570426
"2022-09-07 01:00:00",11.572004211633827,40.44162129461586,99.34284517167619,92.90346551374722
"2022-09-07 01:15:00",,39.745916515426494,99.34284517167619,92.94062014456529
"2022-09-07 01:30:00",11.223799272465415,39.92740471869328,99.34284517167619,92.30561372694724
"2022-09-07 01:45:00",,42.04476709013914,99.34284517167619,92.18401675336081
"2022-09-07 02:00:00",12.746407595372805,42.25650332728373,99.34284517167619,91.81584813889077
"2022-09-07 02:15:00",,43.92014519056261,99.34284517167619,91.84624738228737
"2022-09-07 02:30:00",15.505062935167963,48.275862068965516,99.34284517167619,92.16712828480713
"2022-09-07 02:45:00",,54.38596491228069,99.34284517167619,92.41369992569074
"2022-09-07 03:00:00",20.16545138878585,65.12401693889896,99.34284517167619,92.43734378166589
"2022-09-07 03:15:00",,76.98124621899576,99.34284517167619,92.8528001080862
"2022-09-07 03:30:00",27.752389208626386,94.31336963097398,99.34946082431033,93.37634263325002
"2022-09-07 03:45:00",,96.61222020568663,99.34946082431033,93.56887117476187
"2022-09-07 04:00:00",37.46680956089365,96.46098003629764,99.34946082431033,93.95392825778558
"2022-09-07 04:15:00",,91.34906231094979,99.34946082431033,94.29845301628048
"2022-09-07 04:30:00",47.55507346438048,86.26739261947974,99.34946082431033,94.50449233263528
"2022-09-07 04:45:00",,87.26557773744706,99.34799067928051,95.31176112950077
"2022-09-07 05:00:00",58.75031477182656,86.38838475499092,99.3450503892209,95.73397284334256
"2022-09-07 05:15:00",,80.24803387779794,99.34799067928051,95.89272444774709
"2022-09-07 05:30:00",66.42771819645723,80.30852994555354,99.34946082431033,96.1798284131595
"2022-09-07 05:45:00",,75.46884452510587,99.34652053425069,96.59528473957981
"2022-09-07 06:00:00",73.39133010727502,73.01875378100424,99.34946082431033,97.14247112071878
"2022-09-07 06:15:00",,79.00786448880822,99.34946082431033,97.41268661757752
"2022-09-07 06:30:00",76.76243998932267,76.73926194797338,99.34946082431033,97.5781936094035
"2022-09-07 06:45:00",,74.19842710223836,99.34946082431033,98.16253462136054
"2022-09-07 07:00:00",79.2616258957029,74.9848759830611,99.34946082431033,98.23346618928596
"2022-09-07 07:15:00",,73.71445856019359,99.35240111436994,98.20306694588935
"2022-09-07 07:30:00",81.81492506432792,72.62552934059285,99.35387125939974,98.49354860501249
"2022-09-07 07:45:00",,74.22867513611615,99.35387125939974,98.68269945281362
"2022-09-07 08:00:00",83.6365064738902,73.92619479733817,99.35387125939974,98.73336485847463
"2022-09-07 08:15:00",,72.65577737447066,99.34872575179541,98.79078565155712
"2022-09-07 08:30:00",85.2129102398026,72.65577737447066,99.35166604185503,98.89549415658988
"2022-09-07 08:45:00",,67.36237144585601,99.34872575179541,98.90562723772209
"2022-09-07 09:00:00",83.87258000438023,66.27344222625528,99.34652053425069,98.89549415658988
"2022-09-07 09:15:00",,66.03145795523291,99.34652053425069,99.10828886036614
"2022-09-07 09:30:00",83.76655773034219,62.82516636418632,99.34137502664639,99.34810511382828
"2022-09-07 09:45:00",,55.898366606170605,99.34431531670599,99.20961967168817
"2022-09-07 10:00:00",84.5441612280712,55.414398064125834,99.34872575179541,99.22988583395258
"2022-09-07 10:15:00",,52.05686630369026,99.34946082431033,98.95291494967236
"2022-09-07 10:30:00",84.19743903936143,44.0411373260738,99.34799067928051,99.07113422954806
"2022-09-07 10:45:00",,43.163944343617665,99.35019589682523,98.9664257245153
"2022-09-07 11:00:00",81.62356978229481,45.46279491833031,99.35166604185503,99.03397959872999
"2022-09-07 11:15:00",,48.72958257713248,99.35166604185503,99.39201513206783
"2022-09-07 11:30:00",77.09619679424806,47.36842105263158,99.35166604185503,99.32783895156388
"2022-09-07 11:45:00",,45.5535390199637,99.35166604185503,99.37174896980342
"2022-09-07 12:00:00",70.00930017612322,44.97882637628554,99.35166604185503,99.36499358238194
"2022-09-07 12:15:00",,45.91651542649728,99.35166604185503,99.32446125785313
"2022-09-07 12:30:00",63.64285525061021,45.82577132486389,99.3450503892209,99.18935350942377
"2022-09-07 12:45:00",,43.61766485178464,99.3472556067656,99.4393028440181
"2022-09-07 13:00:00",58.377272196939835,47.277676950998185,99.3472556067656,99.42241437546443
"2022-09-07 13:15:00",,47.48941318814277,99.3472556067656,99.27041815848139
"2022-09-07 13:30:00",53.94407360292127,46.521476104053235,99.3472556067656,99.02046882388706
"2022-09-07 13:45:00",,47.15668481548699,99.3472556067656,99.39877051948929
"2022-09-07 14:00:00",49.90881545420747,46.64246823956443,99.3472556067656,99.32446125785313
"2022-09-07 14:15:00",,47.277676950998185,99.3472556067656,99.14882118489496
"2022-09-07 14:30:00",48.164866238204844,45.765275257108286,99.3472556067656,99.05086806728366
"2022-09-07 14:45:00",,41.984271022383545,99.3472556067656,99.13531041005201
"2022-09-07 15:00:00",46.93169374273997,38.80822746521476,99.3472556067656,98.91576031885428
"2022-09-07 15:15:00",,40.35087719298246,99.3472556067656,98.80429642640006
"2022-09-07 15:30:00",49.662908621290306,38.41500302480339,99.33990488161658,98.41923934337635
"2022-09-07 15:45:00",,40.139140955837874,99.32226314125889,98.63541174086335
"2022-09-07 16:00:00",52.52296881971142,40.229885057471265,99.34946082431033,98.56448017293792
"2022-09-07 16:15:00",,36.7816091954023,99.3472556067656,98.58136864149158
"2022-09-07 16:30:00",56.51315756003486,38.50574712643678,99.3472556067656,98.74349793960684
"2022-09-07 16:45:00",,37.447065940713856,99.34431531670599,98.68269945281362
"2022-09-07 17:00:00",58.06321659245196,37.93103448275862,99.3450503892209,98.94953725596163
"2022-09-07 17:15:00",,36.14640048396854,99.3450503892209,98.68945484023509
"2022-09-07 17:30:00",60.426823933601646,35.78342407743496,99.3450503892209,98.90900493143282
"2022-09-07 17:45:00",,35.99516031457955,99.3450503892209,98.37195163142606
"2022-09-07 18:00:00",64.77245066128748,37.20508166969147,99.3450503892209,98.61514557859893
"2022-09-07 18:15:00",,34.57350272232305,99.3450503892209,98.68945484023509
"2022-09-07 18:30:00",68.20118524497764,34.21052631578947,99.33990488161658,98.40910626224414
"2022-09-07 18:45:00",,35.2692075015124,99.33622951904205,98.3179085320543
"2022-09-07 19:00:00",69.63506447191065,35.45069570477919,99.33622951904205,98.08484766601364
"2022-09-07 19:15:00",,31.518451300665458,99.33622951904205,97.68965750185772
"2022-09-07 19:30:00",68.4512532671284,32.940108892921955,99.33181908395264,97.67952442072553
"2022-09-07 19:45:00",,32.758620689655174,99.33181908395264,97.8450314125515
"2022-09-07 20:00:00",65.09104036636177,34.452510586811854,99.33181908395264,97.85178679997297
"2022-09-07 20:15:00",,33.21234119782214,99.33181908395264,97.57481591569277
"2022-09-07 20:30:00",61.287579244394486,33.39382940108892,99.33181908395264,97.41268661757752
"2022-09-07 20:45:00",,32.90986085904416,99.33181908395264,97.02087414713235
"2022-09-07 21:00:00",54.24502667157564,33.968542044767084,99.33181908395264,96.74728095656286
"2022-09-07 21:15:00",,33.24258923169994,99.33181908395264,96.5142200905222
"2022-09-07 21:30:00",49.33965152667194,35.23895946763461,99.33181908395264,96.12578531378774
"2022-09-07 21:45:00",,33.7265577737447,99.33181908395264,95.39958116597987
"2022-09-07 22:00:00",42.1818341597165,33.36358136721113,99.33181908395264,95.35567114774032
"2022-09-07 22:15:00",,34.15003024803387,99.33181908395264,95.08207795717084
"2022-09-07 22:30:00",34.28445982462701,33.48457350272232,99.33328922898244,90.34992906843208
"2022-09-07 22:45:00",,34.24077434966727,99.33402430149735,92.71769235965682
"2022-09-07 23:00:00",27.56417115053722,35.359951603145795,99.33402430149735,92.03877592379924
"2022-09-07 23:15:00",,33.000604960677556,99.33402430149735,93.00817401877998
"2022-09-07 23:30:00",21.48857943794177,32.002419842710225,99.33402430149735,93.41687495777883
"2022-09-07 23:45:00",,33.39382940108892,99.33402430149735,93.20408025400256
"2022-09-08 00:00:00",16.762234947747398,33.000604960677556,99.33402430149735,93.02168479362291
"2022-09-08 00:15:00",,32.45614035087719,99.33402430149735,92.69742619739242
"2022-09-08 00:30:00",13.655638663103003,32.3956442831216,99.33402430149735,92.54880767412011
"2022-09-08 00:45:00",,32.758620689655174,99.33696459155696,92.83928933324326
"2022-09-08 01:00:00",11.637322038437393,32.54688445251059,99.33843473658676,92.54205228669863
"2022-09-08 01:15:00",,32.54688445251059,99.33843473658676,91.05586705397555
"2022-09-08 01:30:00",11.066583089150768,30.399274047186932,99.33843473658676,90.96804701749646
"2022-09-08 01:45:00",,32.12341197822141,99.33843473658676,91.2179963520908
"2022-09-08 02:00:00",12.464436786153541,31.30671506352087,99.33843473658676,90.57623454705127
"2022-09-08 02:15:00",,33.8173018753781,99.33843473658676,91.07613321623995
"2022-09-08 02:30:00",14.920722939011705,36.267392619479736,99.33843473658676,91.56927649800716
"2022-09-08 02:45:00",,39.50393224440411,99.33843473658676,92.2921029521043
"2022-09-08 03:00:00",18.829679625873933,49.546279491833026,99.33843473658676,92.15699520367492
"2022-09-08 03:15:00",,62.73442226255293,99.33843473658676,92.48125379990543
"2022-09-08 03:30:00",25.157975502234635,73.86569872958259,99.33843473658676,92.56569614267379
"2022-09-08 03:45:00",,81.76043557168782,99.33843473658676,92.7244477470783
"2022-09-08 04:00:00",32.87080851957743,75.37810042347247,99.33843473658676,93.18043639802742
"2022-09-08 04:15:00",,72.26255293405929,99.34431531670599,93.45402958859691
"2022-09-08 04:30:00",41.47233199381105,69.29824561403508,99.3472556067656,94.0721475376613
"2022-09-08 04:45:00",,70.44767090139142,99.3472556067656,94.54164696345335
"2022-09-08 05:00:00",50.4403839603455,69.57047791893527,99.3472556067656,94.56191312571775
"2022-09-08 05:15:00",,62.371445856019356,99.3472556067656,95.14963183138553
"2022-09-08 05:30:00",58.77706575736836,65.03327283726557,99.3472556067656,95.855569816929
"2022-09-08 05:45:00",,61.64549304295222,99.3472556067656,95.99405525906911
"2022-09-08 06:00:00",65.03250575904997,60.40532365396248,99.3472556067656,96.47031007228264
"2022-09-08 06:15:00",,62.22020568663036,99.3472556067656,96.89927717354591
"2022-09-08 06:30:00",68.61371994534417,61.705989110707804,99.3472556067656,97.11882726474363
"2022-09-08 06:45:00",,60.55656382335148,99.3472556067656,96.98034182260352
"2022-09-08 07:00:00",70.73749239673478,59.89110707803993,99.3472556067656,97.41606431128825
"2022-09-08 07:15:00",,60.82879612825166,99.34946082431033,97.44646355468485
"2022-09-08 07:30:00",73.99519061207245,59.67937084089534,99.34946082431033,97.62548132135377
"2022-09-08 07:45:00",,56.77555958862675,99.34946082431033,97.9733837735594
"2022-09-08 08:00:00",76.20975161777682,56.47307924984876,99.34946082431033,97.91596298047693
"2022-09-08 08:15:00",,57.622504537205074,99.34946082431033,98.00040532324529
"2022-09-08 08:30:00",78.21727633970926,56.77555958862675,99.34946082431033,98.02742687293117
"2022-09-08 08:45:00",,53.17604355716878,99.34946082431033,98.10173613456732
"2022-09-08 09:00:00",76.87976422949582,47.18693284936479,99.49059474717181,98.57461325407012
"2022-09-08 09:15:00",,45.82577132486389,99.56116170860255,98.60839019117746
"2022-09-08 09:30:00",76.65621395566518,43.61766485178464,99.55528112848333,98.55434709180571
"2022-09-08 09:45:00",,43.70840895341803,99.56116170860255,98.66243329054922
"2022-09-08 10:00:00",76.67440677883043,41.2583182093164,99.56116170860255,98.56785786664865
"2022-09-08 10:15:00",,42.407743496672715,99.56116170860255,98.56110247922717
"2022-09-08 10:30:00",77.80666780872446,39.83666061705989,99.56116170860255,98.55096939809498
"2022-09-08 10:45:00",,38.17301875378101,99.56116170860255,98.25035465783962
"2022-09-08 11:00:00",74.46022895734943,39.624924379915306,99.56116170860255,98.601634803756
"2022-09-08 11:15:00",,37.59830611010284,99.56116170860255,98.70972100249949
"2022-09-08 11:30:00",69.45969647079315,37.08408953418028,99.56042663608764,98.53745862325204
"2022-09-08 11:45:00",,36.63036902601331,99.55895649105784,98.20306694588935
"2022-09-08 12:00:00",63.681329808276665,37.38656987295826,99.55895649105784,98.14902384651761
"2022-09-08 12:15:00",,38.294010889292196,99.55822141854294,98.21657772073227
"2022-09-08 12:30:00",58.11858064742895,37.99153055051422,99.55601620099822,98.14564615280686
"2022-09-08 12:45:00",,37.90078644888082,99.55675127351313,98.385462406269
"2022-09-08 13:00:00",53.32943657393942,38.08227465214761,99.55675127351313,98.08484766601364
"2022-09-08 13:15:00",,36.963097398669085,99.55675127351313,98.14902384651761
"2022-09-08 13:30:00",49.19772801828602,38.56624319419238,99.55528112848333,98.33479700060799
"2022-09-08 13:45:00",,37.65880217785843,99.55454605596842,98.385462406269
"2022-09-08 14:00:00",46.026791736481464,38.384754990925586,99.55454605596842,98.09160305343512
"2022-09-08 14:15:00",,35.23895946763461,99.55601620099822,97.93960683645207
"2022-09-08 14:30:00",44.53065886473372,34.54325468844525,99.55895649105784,98.10849152198878
"2022-09-08 14:45:00",,36.17664851784634,99.55895649105784,97.83827602513004
"2022-09-08 15:00:00",43.30328406984284,35.81367211131277,99.55895649105784,97.85854218739445
"2022-09-08 15:15:00",,34.875983061101024,99.55895649105784,98.07471458488143
"2022-09-08 15:30:00",45.11405308014217,35.60193587416818,99.55895649105784,97.75383368236167
"2022-09-08 15:45:00",,34.21052631578947,99.55895649105784,97.72343443896507
"2022-09-08 16:00:00",48.05216710271816,35.359951603145795,99.55601620099822,97.56468283456056
"2022-09-08 16:15:00",,32.87961282516637,99.55895649105784,97.73694521380801
"2022-09-08 16:30:00",51.478384734698004,33.39382940108892,99.56042663608764,97.2134026886442
"2022-09-08 16:45:00",,35.51119177253479,99.55969156357276,97.14922650814025
"2022-09-08 17:00:00",52.999041273712876,33.66606170598911,99.55895649105784,97.06816185908261
"2022-09-08 17:15:00",,34.21052631578947,99.550135620879,97.36539890562725
"2022-09-08 17:30:00",55.75865392201599,34.603750756200846,99.55087069339392,97.33499966223063
"2022-09-08 17:45:00",,35.359951603145795,99.55234083842372,96.85874484901709
"2022-09-08 18:00:00",53.09615039925798,33.69630973986691,99.55234083842372,97.11882726474363
"2022-09-08 18:15:00",,33.8777979431337,99.55234083842372,97.0073633722894
"2022-09-08 18:30:00",59.60743690662983,34.63399879007864,99.55234083842372,97.27420117543741
"2022-09-08 18:45:00",,34.05928614640048,99.55234083842372,97.19651422009052
"2022-09-08 19:00:00",62.8043911339203,34.180278281911676,99.55234083842372,96.78781328109167
"2022-09-08 19:15:00",,33.36358136721113,99.55234083842372,96.554752415051
"2022-09-08 19:30:00",64.39957980942746,34.24077434966727,99.55234083842372,96.46355468486118
"2022-09-08 19:45:00",,34.513006654567455,99.55234083842372,96.4264000540431
"2022-09-08 20:00:00",62.75924228609854,34.54325468844525,99.55234083842372,96.29129230561372
"2022-09-08 20:15:00",,33.998790078644895,99.55234083842372,96.22373843139904
"2022-09-08 20:30:00",61.09371725891594,34.69449485783424,99.55822141854294,96.18658380058096
"2022-09-08 20:45:00",,32.87961282516637,99.56116170860255,96.25751536850639
"2022-09-08 21:00:00",57.06744018266917,36.02540834845735,99.56116170860255,95.84881442950753
"2022-09-08 21:15:00",,33.12159709618875,99.56116170860255,95.67655205026007
"2022-09-08 21:30:00",51.94969881966101,30.55051421657592,99.56116170860255,95.38944808484766
"2022-09-08 21:45:00",,31.82093163944344,99.56116170860255,95.2644734175505
"2022-09-08 22:00:00",47.212775155122536,31.941923774954628,99.56116170860255,95.25771803012903
"2022-09-08 22:15:00",,30.580762250453724,99.56116170860255,95.14287644396407
"2022-09-08 22:30:00",38.919650538429174,31.518451300665458,99.56116170860255,94.91994865905559
"2022-09-08 22:45:00",,31.69993950393224,99.56116170860255,94.47409308923866
"2022-09-08 23:00:00",31.094056859101876,31.33696309739867,99.56116170860255,94.29507532256976
"2022-09-08 23:15:00",,32.002419842710225,99.56116170860255,93.94717287036411
"2022-09-08 23:30:00",24.667503596324067,31.60919540229885,99.56116170860255,93.52158346281159
"2022-09-08 23:45:00",,31.397459165154267,99.56116170860255,93.3459433898534
"2022-09-09 00:00:00",19.357092073062237,30.096793708408953,99.56116170860255,93.2277241099777
"2022-09-09 00:15:00",,29.431336963097394,99.56116170860255,93.00817401877998
"2022-09-09 00:30:00",15.573760191906807,29.310344827586203,99.56116170860255,92.59271769235966
"2022-09-09 00:45:00",,30.913490623109503,99.56116170860255,91.77869350807268
"2022-09-09 01:00:00",13.016920118584682,32.335148215366,99.56116170860255,91.88002431939472
"2022-09-09 01:15:00",,31.790683605565633,99.56116170860255,91.77193812065121
"2022-09-09 01:30:00",11.731122217011821,30.883242589231696,99.56116170860255,91.24501790177668
"2022-09-09 01:45:00",,31.33696309739867,99.56116170860255,91.33283793825576
"2022-09-09 02:00:00",12.068991491928386,30.21778584392014,99.56116170860255,90.79916233195974
"2022-09-09 02:15:00",,31.00423472474289,99.56116170860255,90.63027764642302
"2022-09-09 02:30:00",13.440288994239182,29.85480943738657,99.56116170860255,90.75525231372019
"2022-09-09 02:45:00",,29.28009679370841,99.56116170860255,91.0896439910829
"2022-09-09 03:00:00",15.165405897808382,31.276467029643072,99.56116170860255,91.20786327095858
"2022-09-09 03:15:00",,32.516636418632785,99.56116170860255,91.27879483888401
"2022-09-09 03:30:00",18.829741140068915,35.63218390804598,99.56116170860255,91.76180503951902
"2022-09-09 03:45:00",,35.208711433756804,99.56116170860255,91.46794568668513
"2022-09-09 04:00:00",24.54503908238435,34.029038112522684,99.56116170860255,91.91380125650205
"2022-09-09 04:15:00",,37.810042347247425,99.56116170860255,92.15699520367492
"2022-09-09 04:30:00",31.374761521645873,33.998790078644895,99.56116170860255,92.18063905965008
"2022-09-09 04:45:00",,36.38838475499092,99.56116170860255,92.69067080997095
"2022-09-09 05:00:00",39.565157432723126,37.38656987295826,99.56116170860255,92.97439708167263
"2022-09-09 05:15:00",,37.59830611010284,99.56116170860255,93.27163412821726
"2022-09-09 05:30:00",47.41509406291554,36.05565638233515,99.56116170860255,93.74451124772006
"2022-09-09 05:45:00",,34.996975196612226,99.55528112848333,94.01472674457881
"2022-09-09 06:00:00",54.87389525562283,36.63036902601331,99.55234083842372,94.43018307099912
"2022-09-09 06:15:00",,38.11252268602541,99.55528112848333,94.98074714584881
"2022-09-09 06:30:00",60.405024840755715,36.11615245009074,99.56116170860255,95.12936566912113
"2022-09-09 06:45:00",,36.6606170598911,99.55969156357276,95.33878267918665
"2022-09-09 07:00:00",64.75207536369571,38.203266787658805,99.55675127351313,95.51780044585557
"2022-09-09 07:15:00",,38.05202661826981,99.55675127351313,95.85219212321827
"2022-09-09 07:30:00",69.35443287592746,37.537810042347246,99.55675127351313,95.91299061001149
"2022-09-09 07:45:00",,38.44525105868119,99.55675127351313,96.00081064649058
"2022-09-09 08:00:00",73.21679126829447,37.810042347247425,99.55675127351313,95.93663446598663
"2022-09-09 08:15:00",,38.32425892316999,99.55675127351313,96.50746470310072
"2022-09-09 08:30:00",75.44535316313585,39.26194797338173,99.55675127351313,96.27102614334933
"2022-09-09 08:45:00",,38.898971566848154,99.55675127351313,96.49395392825778
"2022-09-09 09:00:00",75.04709488628846,38.68723532970357,99.55895649105784,96.60541782071202
"2022-09-09 09:15:00",,40.895341802782816,99.55895649105784,96.59528473957981
"2022-09-09 09:30:00",74.24425005978516,38.08227465214761,99.55895649105784,96.57164088360467
"2022-09-09 09:45:00",,37.719298245614034,99.55895649105784,96.38586772951429
"2022-09-09 10:00:00",73.99408591555333,36.02540834845735,99.55895649105784,96.2000945754239
"2022-09-09 10:15:00",,38.35450695704779,99.55895649105784,96.49395392825778
"2022-09-09 10:30:00",75.00943537940265,38.02177858439201,99.55895649105784,96.33182463014253
"2022-09-09 10:45:00",,36.56987295825771,99.55895649105784,96.62906167668716
"2022-09-09 11:00:00",73.48226859628764,36.932849364791295,99.55895649105784,96.554752415051
"2022-09-09 11:15:00",,37.93103448275862,99.55895649105784,96.34533540498548
"2022-09-09 11:30:00",69.66272407132367,40.744101633393825,99.55895649105784,96.4264000540431
"2022-09-09 11:45:00",,40.381125226860256,99.55895649105784,96.09538607039114
"2022-09-09 12:00:00",64.56605002829797,38.717483363581366,99.55895649105784,96.45004391001824
"2022-09-09 12:15:00",,38.44525105868119,99.55895649105784,96.6831047760589
"2022-09-09 12:30:00",60.98517290288373,39.17120387174833,98.82682426621386,95.55495507667364
"2022-09-09 12:45:00",,36.539624924379915,98.82682426621386,95.48064581503749
"2022-09-09 13:00:00",55.858733678762206,38.384754990925586,98.82682426621386,95.23407417415389
"2022-09-09 13:15:00",,37.20508166969147,98.82682426621386,95.08883334459232
"2022-09-09 13:30:00",51.887446454341536,37.114337568058076,99.55895649105784,95.86232520435047
"2022-09-09 13:45:00",,38.59649122807017,99.55895649105784,96.01432142133352
"2022-09-09 14:00:00",48.99879880099602,37.114337568058076,99.55895649105784,96.10889684523407
"2022-09-09 14:15:00",,36.6606170598911,99.5707176512963,95.98054448422617
"2022-09-09 14:30:00",47.696649663621535,36.63036902601331,99.59423997177322,96.28453691819226
"2022-09-09 14:45:00",,36.932849364791295,99.59423997177322,96.53448625278659
"2022-09-09 15:00:00",46.80638675627295,36.448880822746524,99.59423997177322,96.45004391001824
"2022-09-09 15:15:00",,34.513006654567455,99.59423997177322,96.46693237857191
"2022-09-09 15:30:00",49.719212047236,36.29764065335753,99.59423997177322,96.27102614334933
"2022-09-09 15:45:00",,35.90441621294616,99.59423997177322,96.05485374586232
"2022-09-09 16:00:00",54.0393296133426,34.24077434966727,99.588359391654,96.16293994460582
"2022-09-09 16:15:00",,34.48275862068965,99.58541910159437,95.81841518611093
"2022-09-09 16:30:00",57.210482474324856,33.18209316394435,99.58541910159437,96.57164088360467
"2022-09-09 16:45:00",,34.39201451905626,99.58541910159437,96.2304938188205
"2022-09-09 17:00:00",59.19653618321886,34.81548699334544,99.58541910159437,96.28453691819226
"2022-09-09 17:15:00",,34.48275862068965,99.58541910159437,96.07511990812672
"2022-09-09 17:30:00",62.86582587716577,33.69630973986691,99.58541910159437,96.08863068296967
"2022-09-09 17:45:00",,32.607380520266176,99.58541910159437,96.27102614334933
"2022-09-09 18:00:00",66.70972233406734,33.45432546884452,99.58541910159437,96.53448625278659
"2022-09-09 18:15:00",,33.57531760435572,99.58541910159437,96.79794636222387
"2022-09-09 18:30:00",70.18736583305021,33.51482153660012,99.58541910159437,96.96683104776059
"2022-09-09 18:45:00",,36.84210526315789,99.58541910159437,96.94656488549617
"2022-09-09 19:00:00",73.23826741161675,34.81548699334544,99.58541910159437,96.47706545970411
"2022-09-09 19:15:00",,35.45069570477919,99.58541910159437,96.72363710058772
"2022-09-09 19:30:00",74.0144304560476,34.21052631578947,99.58541910159437,96.26089306221712
"2022-09-09 19:45:00",,34.05928614640048,99.58541910159437,96.04809835844085
"2022-09-09 20:00:00",71.08035714100292,33.24258923169994,99.58541910159437,96.07849760183747
"2022-09-09 20:15:00",,32.3956442831216,99.58541910159437,96.08863068296967
"2022-09-09 20:30:00",65.42236095080635,32.72837265577738,99.58541910159437,95.69681821252449
"2022-09-09 20:45:00",,33.847549909255896,99.58541910159437,95.21718570560022
"2022-09-09 21:00:00",59.525111696712464,32.72837265577738,99.58541910159437,95.31851651692224
"2022-09-09 21:15:00",,31.60919540229885,99.58541910159437,94.8321286225765
"2022-09-09 21:30:00",51.7813549645313,31.427707199032064,99.58541910159437,94.80848476660137
"2022-09-09 21:45:00",,32.54688445251059,99.57659823141553,94.67675471188272
"2022-09-09 22:00:00",44.31090196215922,31.33696309739867,99.55895649105784,94.40653921502398
"2022-09-09 22:15:00",,30.27828191167574,99.58541910159437,94.00797135715734
"2022-09-09 22:30:00",36.02423376464537,31.155474894131885,99.58541910159437,93.83233128419914
"2022-09-09 22:45:00",,32.002419842710225,99.58541910159437,94.02148213200027
"2022-09-09 23:00:00",29.082487578849523,30.671506352087114,99.58541910159437,93.36620955211782
"2022-09-09 23:15:00",,29.24984875983061,99.58541910159437,93.53509423765452
"2022-09-09 23:30:00",22.996182148062715,29.189352692075012,99.58541910159437,92.48463149361615
"2022-09-09 23:45:00",,28.977616454930427,99.58541910159437,92.60285077349187
"2022-09-10 00:00:00",18.644169471859133,29.09860859044162,99.58541910159437,92.52178612443423
"2022-09-10 00:15:00",,29.643073200241982,99.58541910159437,92.5082753495913
"2022-09-10 00:30:00",15.334632727692817,29.97580157289776,99.58541910159437,91.69762885901507
